rollout/ep_len_mean,time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/iterations,train/clip_fraction,train/value_loss,train/learning_rate,train/entropy_loss,train/n_updates,train/explained_variance,train/approx_kl,train/policy_gradient_loss,train/clip_range,train/loss
3.35,902,503,454656,83.08,222,0.0646484375,1001.434215259552,0.0003,-0.3941883558407426,2210,0.39838463068008423,0.0034848135,-0.006540463370038196,0.15,550.0922241210938
3.43,901,506,456704,88.12,223,0.076025390625,861.8787661552429,0.0003,-0.37047363398596644,2220,0.3759632706642151,0.00325247,-0.005826556670945138,0.15,385.4173889160156
3.32,901,508,458752,88.11,224,0.056982421875,954.15221118927,0.0003,-0.3696003888733685,2230,0.3521375060081482,0.0025390591,-0.005106920217804145,0.15,350.0657958984375
3.35,901,510,460800,83.12,225,0.10908203125,747.4731345653533,0.0003,-0.4339963703416288,2240,0.6053835153579712,0.006281947,-0.009164451227115933,0.15,462.5426940917969
3.4,901,513,462848,90.18,226,0.064453125,923.3593246459961,0.0003,-0.3601734237745404,2250,0.31693512201309204,0.0033704587,-0.006970066719804891,0.15,519.7513427734375
3.47,901,515,464896,82.38,227,0.05654296875,984.6182437896729,0.0003,-0.3597685402259231,2260,0.3793145418167114,0.0034839027,-0.006604063913982827,0.15,496.5481262207031
3.39,901,517,466944,89.53,228,0.044091796875,835.0764000415802,0.0003,-0.3507784586865455,2270,0.3660320043563843,0.0033111386,-0.004547559087222907,0.15,250.133544921875
3.32,902,519,468992,83.29,229,0.06005859375,932.9526040554047,0.0003,-0.35911987675353885,2280,0.21400678157806396,0.005537784,-0.006054463578766445,0.15,394.5775451660156
3.46,902,521,471040,83.36,230,0.0603515625,794.3120425224304,0.0003,-0.3599240768700838,2290,0.371768593788147,0.0048507988,-0.006176769870580756,0.15,206.06536865234375
4.16,902,524,473088,81.02,231,0.06513671875,814.7088966369629,0.0003,-0.3633374199271202,2300,0.4472329616546631,0.0038188128,-0.0055903319705976175,0.15,399.33843994140625
3.34,903,526,475136,89.55,232,0.062158203125,889.8181085109711,0.0003,-0.41309403963387015,2310,0.5684654414653778,0.0057889484,-0.007504681737918873,0.15,346.82098388671875
3.38,903,528,477184,88.16,233,0.06328125,903.9866111278534,0.0003,-0.35424871840514244,2320,0.3092880845069885,0.0045301,-0.007954322223849886,0.15,330.1562194824219
3.41,903,530,479232,78.56,234,0.0763671875,849.9908948421478,0.0003,-0.3512259742245078,2330,0.3701263666152954,0.0041277185,-0.008597403489693534,0.15,538.9073486328125
3.44,903,532,481280,84.28,235,0.06943359375,834.3980937719346,0.0003,-0.34428652822971345,2340,0.3474348187446594,0.0040357434,-0.00645013602625113,0.15,259.4447937011719
3.45,904,534,483328,83.09,236,0.06220703125,1002.7137125968933,0.0003,-0.3471820540726185,2350,0.27355462312698364,0.004035865,-0.00790070865477901,0.15,467.1240539550781
3.39,904,536,485376,87.11,237,0.070947265625,880.670285987854,0.0003,-0.3850314526818693,2360,0.3963814973831177,0.003320363,-0.007047162975504761,0.15,390.6849670410156
3.33,904,539,487424,92.74,238,0.076123046875,741.7123774409295,0.0003,-0.35152950501069424,2370,0.30613428354263306,0.0052187713,-0.008804369090285036,0.15,276.9328308105469
3.53,903,541,489472,80.49,239,0.058154296875,919.5457689285279,0.0003,-0.37380585735663774,2380,0.3193356394767761,0.0025632535,-0.005780411216255743,0.15,356.5531311035156
3.32,903,543,491520,88.58,240,0.066064453125,999.5099329948425,0.0003,-0.3555932669900358,2390,0.3507680296897888,0.0038260338,-0.006745081718690926,0.15,499.8105773925781
3.47,903,546,493568,89.23,241,0.071728515625,879.9296347618103,0.0003,-0.34152651191689076,2400,0.2760586738586426,0.003389866,-0.0070201355702010915,0.15,342.8675537109375
3.31,903,548,495616,89.16,242,0.070068359375,811.357294845581,0.0003,-0.3362339499872178,2410,0.37661492824554443,0.004282004,-0.007841029163682834,0.15,543.760986328125
3.34,903,550,497664,93.96,243,0.06416015625,685.511514878273,0.0003,-0.33166580884717406,2420,0.31330400705337524,0.0033489405,-0.005342754452431109,0.15,309.72637939453125
3.28,903,553,499712,87.94,244,0.0560546875,688.7632960557937,0.0003,-0.32747687827795746,2430,0.3435380458831787,0.0029364077,-0.005475083683268167,0.15,305.15679931640625
3.39,903,555,501760,82.18,245,0.065966796875,827.1914565563202,0.0003,-0.3524582266807556,2440,0.40553683042526245,0.0072958507,-0.006627086141816107,0.15,638.3241577148438
3.33,902,557,503808,82.11,246,0.0529296875,966.8638872146606,0.0003,-0.3579518281854689,2450,0.3167423605918884,0.0033238712,-0.005193090635293629,0.15,358.2992248535156
3.42,903,560,505856,83.57,247,0.063427734375,953.1563792228699,0.0003,-0.35604481687769296,2460,0.382770299911499,0.0033908165,-0.005635608067677822,0.15,661.3419189453125
3.32,903,562,507904,86.74,248,0.055712890625,904.10091547966,0.0003,-0.34341947082430124,2470,0.35061562061309814,0.0033119824,-0.0066896420343255155,0.15,415.6702880859375
3.29,903,564,509952,86.78,249,0.056884765625,673.5639736413956,0.0003,-0.33947980534285305,2480,0.400435209274292,0.0035810983,-0.005517064154264517,0.15,181.73965454101562
3.4,903,566,512000,80.84,250,0.039208984375,892.1176417350769,0.0003,-0.3400226898025721,2490,0.31623268127441406,0.0025360095,-0.004222999763442203,0.15,385.8246154785156
3.38,902,569,514048,89.42,251,0.0595703125,856.4486137151719,0.0003,-0.3307329908013344,2500,0.3666389584541321,0.002998055,-0.006353658793523209,0.15,411.25604248046875
3.39,902,571,516096,91.61,252,0.053369140625,914.4562724590302,0.0003,-0.32321531008929016,2510,0.27198857069015503,0.0033722273,-0.0048674346093321216,0.15,305.3649597167969
3.36,902,574,518144,90.34,253,0.04970703125,906.007173204422,0.0003,-0.3125327527988702,2520,0.23560261726379395,0.002714827,-0.005145814882416744,0.15,623.2255249023438
3.41,902,576,520192,84.56,254,0.052294921875,792.4421203136444,0.0003,-0.2962200366426259,2530,0.23962992429733276,0.0033305325,-0.005807179880503099,0.15,548.726318359375
3.36,902,578,522240,80.98,255,0.04609375,931.0884642601013,0.0003,-0.3136981655843556,2540,0.36021870374679565,0.0020650967,-0.006850992226100061,0.15,664.8941040039062
4.06,902,580,524288,77.14,256,0.04130859375,954.163150882721,0.0003,-0.29729581288993356,2550,0.2646752595901489,0.0028742228,-0.004635328745644074,0.15,456.2531433105469
3.34,901,583,526336,89.25,257,0.065087890625,794.131494474411,0.0003,-0.32089317389763894,2560,0.43119490146636963,0.0055496,-0.006016130093485117,0.15,343.1474304199219
3.32,901,586,528384,85.86,258,0.0484375,881.1247898101807,0.0003,-0.31880154958926143,2570,0.33372199535369873,0.003385704,-0.0063512245036690725,0.15,537.0545043945312
3.24,900,588,530432,86.8,259,0.06318359375,721.9880837917328,0.0003,-0.3080255034845322,2580,0.3724769949913025,0.0039482475,-0.006500983891601209,0.15,287.75628662109375
3.38,900,591,532480,84.45,260,0.054052734375,893.7652215003967,0.0003,-0.2994427722413093,2590,0.26173514127731323,0.0037545937,-0.006209957218379714,0.15,421.92169189453125
3.37,899,594,534528,85.99,261,0.06962890625,749.7305687189103,0.0003,-0.32228383314795794,2600,0.3447043299674988,0.0037589725,-0.006266390801465604,0.15,356.4569396972656
3.28,898,597,536576,83.27,262,0.049462890625,783.3248788833619,0.0003,-0.3101272465195507,2610,0.2928004860877991,0.0027662213,-0.0038000612999894655,0.15,310.2469482421875
3.33,897,600,538624,83.14,263,0.05517578125,913.4727596282959,0.0003,-0.3104904522653669,2620,0.3233734369277954,0.003348561,-0.004640359625045676,0.15,285.86041259765625
3.36,896,603,540672,79.67,264,0.0533203125,923.2964457035065,0.0003,-0.3157812461722642,2630,0.2751516103744507,0.0031365645,-0.003979837694350863,0.15,580.1018676757812
3.35,895,606,542720,87.1,265,0.051806640625,1001.0780679702759,0.0003,-0.3080829332116991,2640,0.262312650680542,0.0026713635,-0.005228727273788536,0.15,638.7767333984375
3.39,894,609,544768,84.47,266,0.0484375,943.1417393684387,0.0003,-0.30510198906995356,2650,0.3118235468864441,0.002689399,-0.006996351746056462,0.15,435.20770263671875
3.39,892,612,546816,86.76,267,0.0708984375,738.9735931873322,0.0003,-0.33516971464268863,2660,0.3974788784980774,0.0040931236,-0.009266708394716262,0.15,484.4499816894531
3.37,891,615,548864,90.47,268,0.044677734375,930.6202834129333,0.0003,-0.3038320625666529,2670,0.2801539897918701,0.0038778442,-0.005570945671934169,0.15,386.627685546875
3.32,890,618,550912,84.51,269,0.05458984375,829.5569014549255,0.0003,-0.30763792977668347,2680,0.27235013246536255,0.0035618297,-0.004480976219929289,0.15,483.2998352050781
3.98,889,621,552960,84.77,270,0.067138671875,914.6038250923157,0.0003,-0.32570574288256465,2690,0.29744189977645874,0.0032152478,-0.00812350757769309,0.15,265.6263427734375
3.42,887,625,555008,86.84,271,0.073388671875,849.8653897285461,0.0003,-0.34592076879926026,2700,0.33164554834365845,0.005072996,-0.006543384019460063,0.15,627.1228637695312
3.35,885,628,557056,87.17,272,0.054443359375,790.8032765388489,0.0003,-0.3145382897462696,2710,0.3692604899406433,0.003144904,-0.006153008816909278,0.15,538.4409790039062
3.29,884,632,559104,89.12,273,0.047802734375,866.1995969772339,0.0003,-0.3067561169154942,2720,0.277670681476593,0.0028162482,-0.004755362457217416,0.15,510.23486328125
3.33,883,635,561152,90.28,274,0.06494140625,806.240226650238,0.0003,-0.30814472842030227,2730,0.3471646308898926,0.0033640838,-0.005864578710315982,0.15,483.8742980957031
3.31,882,638,563200,87.96,275,0.04384765625,812.2729131221771,0.0003,-0.3042555755935609,2740,0.4076225161552429,0.002659942,-0.004475898532109568,0.15,316.361328125
3.29,882,640,565248,86.74,276,0.062109375,861.467725276947,0.0003,-0.310139737278223,2750,0.3065505027770996,0.0036729951,-0.008111106845899486,0.15,510.6310119628906
3.31,880,643,567296,91.58,277,0.043896484375,821.4560621738434,0.0003,-0.29783156714402137,2760,0.33810722827911377,0.0027710344,-0.0057740407828532625,0.15,322.2281188964844
3.33,880,646,569344,85.95,278,0.06904296875,813.5106618404388,0.0003,-0.31160158277489247,2770,0.3343800902366638,0.0043014325,-0.006398793052721885,0.15,396.22607421875
3.22,879,649,571392,78.38,279,0.073681640625,938.1859363555908,0.0003,-0.32333753993734715,2780,0.31567931175231934,0.0037866957,-0.004990689007536275,0.15,491.0257263183594
3.47,878,652,573440,86.96,280,0.063623046875,942.4968165397644,0.0003,-0.3194404414854944,2790,0.26836979389190674,0.0038168423,-0.006852617526601534,0.15,462.5191345214844
3.4,878,655,575488,89.44,281,0.048388671875,799.6035297870636,0.0003,-0.3297290093731135,2800,0.35878270864486694,0.0029588551,-0.005598258430109126,0.15,244.1548614501953
3.33,877,657,577536,83.46,282,0.060595703125,895.948623752594,0.0003,-0.3159406785853207,2810,0.31366199254989624,0.003219581,-0.00793433239814476,0.15,490.15911865234375
